name	name_type	variants	role_or_relator	lcnaf_string	lcnaf_uri	institution	source_system	collection
"Belk, Thomas M. (Thomas Milburn), 1925-1997"	personal					UNCC	Islandora	
"Bell, Claude A. (Claude Anderson), 1921-"	personal					UNCC	Islandora	
"Blythe, LeGette, 1900-1993"	personal			"Blythe, LeGette, 1900-1993"	http://id.loc.gov/authorities/names/n50008594	UNCC	Islandora	
"Burnside, J. Ed"	personal					UNCC	Islandora	
"Burson, Sherman L., Jr., 1923-2012"	personal					UNCC	Islandora	
"Caldwell, Jesse"	personal					UNCC	Islandora	
"Caldwell, John T. (John Tyler), 1911-1995"	personal			"Caldwell, John T. (John Tyler), 1911-1995"	http://id.loc.gov/authorities/names/no2007040629	UNCC	Islandora	
"Cheek, William E. (William Edward)"	personal					UNCC	Islandora	
"Clark, James H. (James Hector), 1884-1969"	personal					UNCC	Islandora	
"Coan, Glen A."	personal					UNCC	Islandora	
"Cone, Bonnie E., 1907-2003"	personal			"Cone, Bonnie E., 1907-2003"	http://id.loc.gov/authorities/names/no2007145417	UNCC	Islandora	
"Corkey, William Barnet Harold"	personal					UNCC	Islandora	
"Creighton, Charlotte Mobley"	personal					UNCC	Islandora	
"Crutchfield, Charles Harvey, 1912-1998"	personal			"Crutchfield, Charles Harvey, 1912-1998"	http://id.loc.gov/authorities/names/no2001058448	UNCC	Islandora	
"Delaney, John J. (John Joseph), 1907-1980"	personal					UNCC	Islandora	
"Denny, Mary Rebecca, 1896-1979"	personal			"Denny, Mary Rebecca, 1896-1979"	http://id.loc.gov/authorities/names/no2013051374	UNCC	Islandora	
"Draper, James R."	personal					UNCC	Islandora	
"Gaston, Joyce Dunn"	personal					UNCC	Islandora	
"Edelman, Irving J."	personal					UNCC	Islandora	
"Ellis, Seth H."	personal					UNCC	Islandora	
"English, Mildred Elizabeth, 1925-"	personal					UNCC	Islandora	
"Fraley, John L."	personal					UNCC	Islandora	
"Fraser, Marion Love"	personal					UNCC	Islandora	
"Freeman, Ina B."	personal					UNCC	Islandora	
"Fuhrman, Harriette Joanne"	personal					UNCC	Islandora	
"Furlow, John W."	personal					UNCC	Islandora	
"Garibaldi, Linn D."	personal					UNCC	Islandora	
"Garinger, Elmer Henry, 1891-"	personal			"Garinger, Elmer Henry, 1891-"	http://id.loc.gov/authorities/names/n88625875	UNCC	Islandora	
"Garner, Alton L."	personal					UNCC	Islandora	
"Gates, Davida P."	personal					UNCC	Islandora	
"Gibbs, C. H."	personal					UNCC	Islandora	
"Gilchrist, C. W."	personal					UNCC	Islandora	
"Gillett, Rupert"	personal					UNCC	Islandora	
"Goodrum, Cloyd S., Jr."	personal					UNCC	Islandora	
"Graham, Elizabeth M."	personal					UNCC	Islandora	
"Griffin, C. Frank"	personal					UNCC	Islandora	
"Halstead, William Robert"	personal					UNCC	Islandora	
"Hampton, Carolyn H."	personal			"Hampton, Carolyn H."	http://id.loc.gov/authorities/names/n92019286	UNCC	Islandora	
"Harwood, R. Frank"	personal			"Harwood, R. Frank"	http://id.loc.gov/authorities/names/n88668287	UNCC	Islandora	
"Heaton, George D."	personal					UNCC	Islandora	
"Hechenbleikner, Herbert, 1909-2004"	personal			"Hechenbleikner, Herbert, 1909-2004"	http://id.loc.gov/authorities/names/no2013060428	UNCC	Islandora	
"Higgins, Harper T., Jr."	personal					UNCC	Islandora	
"Holden, Ruth Raney"	personal					UNCC	Islandora	
"Huntley, Ben F."	personal					UNCC	Islandora	
"Kennedy, W. A. (Woodford Armstrong), 1895-1958"	personal			"Kennedy, W. A. (Woodford Armstrong), 1895-1958"	http://id.loc.gov/authorities/names/no2014162563	UNCC	Islandora	
"Klein, Donald J., 1936-"	personal			"Klein, Donald J., 1936-"	http://id.loc.gov/authorities/names/n98089831	UNCC	Islandora	
"Lafferty, Oma Clare"	personal					UNCC	Islandora	
"Lopez, Victor M., 1918-"	personal					UNCC	Islandora	
"Lucas, John Paul, Jr., 1908-1979"	personal			"Lucas, John Paul, Jr., 1908-1979"	http://id.loc.gov/authorities/names/no2013048784.html	UNCC	Islandora	
"Lynch, Herbert A."	personal					UNCC	Islandora	
"Lynn, Larry Henry"	personal					UNCC	Islandora	
"MacRae, Robert A. (Robert Alexander)"	personal					UNCC	Islandora	
"Macy, Pierre"	personal			"Macy, Pierre"	http://id.loc.gov/authorities/names/no98101915	UNCC	Islandora	
"Martin, Marcelle, 1925-"	personal					UNCC	Islandora	
"McCoy, Samuel Jesse, 1908-1989"	personal			"McCoy, Samuel Jesse, 1908-1989"	http://id.loc.gov/authorities/names/ns2011000926	UNCC	Islandora	
"McCreary, John Franklynn, 1941-"	personal			"McCreary, John Franklynn, 1941-"	http://id.loc.gov/authorities/names/no2007027001	UNCC	Islandora	
"McIntyre, Katherine"	personal					UNCC	Islandora	
"McKnight, C. A."	personal			"McKnight, C. A."	http://id.loc.gov/authorities/names/n81091397	UNCC	Islandora	
"Moose, Roy C."	personal					UNCC	Islandora	
"Odell, Arthur Gould"	personal			"Odell, Arthur Gould"	http://id.loc.gov/authorities/names/n88073332	UNCC	Islandora	
"Odil, Jane"	personal					UNCC	Islandora	
"Perel, William M., 1927-"	personal			"Perel, William M., 1927-"	http://id.loc.gov/authorities/names/no2001079989	UNCC	Islandora	
"Ploger, Verne Roy"	personal					UNCC	Islandora	
"Potter, Ramona F."	personal					UNCC	Islandora	
"Prince, Cecil, 1924-1960"	personal					UNCC	Islandora	
"Puette, Lucille (Lucille Agnes)"	personal					UNCC	Islandora	
"Pulley, Raymond H."	personal			"Pulley, Raymond H."	http://id.loc.gov/authorities/names/no2002062215	UNCC	Islandora	
"Ramer, James D."	personal			"Ramer, James D."	http://id.loc.gov/authorities/names/no2001056319	UNCC	Islandora	
"Reese, Addison H., 1908-1977"	personal					UNCC	Islandora	
"Rieke, Robert"	personal			"Rieke, Robert"	http://id.loc.gov/authorities/names/n77012432	UNCC	Islandora	
"Robbins, John Brawner, 1938-"	personal			"Robbins, John Brawner, 1938-"	http://id.loc.gov/authorities/names/n85821152	UNCC	Islandora	
"Rowe, Oliver Reagan, 1902-1988 "	personal			"Rowe, Oliver Reagan, 1902-1988 "	http://id.loc.gov/authorities/names/n91044035	UNCC	Islandora	
"Shaw, Ernest"	personal					UNCC	Islandora	
"Shepherd, David Leroy, 1921-"	personal			"Shepherd, David Leroy, 1921-"	http://id.loc.gov/authorities/names/n50023036	UNCC	Islandora	
"Slatt, Allan T."	personal					UNCC	Islandora	
"Slechta, Joseph Austin, 1913-"	personal					UNCC	Islandora	
"Smith, Brenda Joyce (Beauty contestant)"	personal					UNCC	Islandora	
"Smith, Hugh B."	personal					UNCC	Islandora	
"Smith, James S. (James Saxon)"	personal			"Smith, James S. (James Saxon)"	http://id.loc.gov/authorities/names/no2015129027	UNCC	Islandora	
"Smith, Sheldon P."	personal					UNCC	Islandora	
"Sparger, George Washington"	personal					UNCC	Islandora	
"Stoughton, Maurice"	personal					UNCC	Islandora	
"Stovall, Sidney T."	personal					UNCC	Islandora	
"Swofford, Clyde"	personal					UNCC	Islandora	
"Taylor, Robert L."	personal					UNCC	Islandora	
"Thomas, Betty Dorton, 1923-2009"	personal					UNCC	Islandora	
"Thorne, Albert M. (Albert Monforte)"	personal					UNCC	Islandora	
"Tinkham, Mark F."	personal					UNCC	Islandora	
"Vogler, James B., 1895-1972"	personal					UNCC	Islandora	
"Wade, Larry L."	personal			"Wade, Larry L."	http://id.loc.gov/authorities/names/n50021328	UNCC	Islandora	
"Walker, Charles M. (Charles Madison), 1929-"	personal					UNCC	Islandora	
"Watkins, Thomas J., Sr."	personal					UNCC	Islandora	
"Warwick, Lewis A."	personal					UNCC	Islandora	
"Watson, Flora Mae"	personal					UNCC	Islandora	
"Wentz, C. H."	personal					UNCC	Islandora	
"Whedon, Parker"	personal					UNCC	Islandora	
"Wheelock, John G."	personal					UNCC	Islandora	
"Winningham, Edyth Farnham"	personal					UNCC	Islandora	
"Yarbrough, W. L."	personal					UNCC	Islandora	
"Young, Richard L., Sr."	personal					UNCC	Islandora	
"Younts, Paul"	personal					UNCC	Islandora	
"Foard, Merwin"	personal			"Foard, Merwin"	http://id.loc.gov/authorities/names/no2009118366	UNCC	Islandora	
"Charlesworth, James H."	personal					UNCC	Islandora	
"Clark, Elizabeth A. (Elizabeth Ann), 1938-"	personal					UNCC	Islandora	
"Cook, Michael J."	personal					UNCC	Islandora	
"Cox, Harvey Gallagher"	personal					UNCC	Islandora	
"Deloria, Vine"	personal					UNCC	Islandora	
"Doniger, Wendy"	personal					UNCC	Islandora	
"Ehrman, Bart D."	personal					UNCC	Islandora	
"Gibson, Shimon"	personal					UNCC	Islandora	
"Hauerwas, Stanley, 1940-"	personal					UNCC	Islandora	
"Lopez, Donald S., Jr., 1952-"	personal					UNCC	Islandora	
"Marty, Martin E., 1928-"	personal					UNCC	Islandora	
"Miller, David LeRoy"	personal					UNCC	Islandora	
"Nasr, Seyyed Hossein"	personal					UNCC	Islandora	
"Newman, Barbara, 1953-"	personal					UNCC	Islandora	
"Oelschlaeger, Max"	personal					UNCC	Islandora	
"Orsi, Robert A."	personal			"Orsi, Robert A."	http://id.loc.gov/authorities/names/n79151290	UNCC	Islandora	
"Pagels, Elaine H., 1943-"	personal			"Pagels, Elaine H., 1943-"	http://id.loc.gov/authorities/names/n79151290	UNCC	Islandora	
"Peters, F. E.(Francis E.)"	personal					UNCC	Islandora	
"Poteat, William H."	personal					UNCC	Islandora	
"Ruether, Rosemary Radford"	personal					UNCC	Islandora	
"Sasson, Jack M."	personal					UNCC	Islandora	
"Smith, Jonathan Z."	personal					UNCC	Islandora	
"Sullivan, Winnifred Fallers, 1950-"	personal			"Sullivan, Winnifred Fallers, 1950-"	http://id.loc.gov/authorities/names/n94064963	UNCC	Islandora	
University of North Carolina at Charlotte	corporate					UNCC	Islandora	
"Williams, John Alden"	personal					UNCC	Islandora	
"Witherspoon, Loy H., 1930-"	personal					UNCC	Islandora	
"African American Children's Theater ( Charlotte, N.C.)"	corporate					UNCC	Islandora	
"Ann Chestnut High School (Fayetteville, N. C.)"	corporate					UNCC	Islandora	
"Asheville Student Committee on Racial Equality (Asheville, N.C.)"	corporate					UNCC	Islandora	
"Bain Elementary School (Charlotte, N.C.)"	corporate					UNCC	Islandora	
"Biddleville Elementary School (Charlotte, N.C.)"	corporate					UNCC	Islandora	
"Billingsville Elementary School (Charlotte, N.C.)"	corporate					UNCC	Islandora	
Black Student Union (University of North Carolina at Charlotte)	corporate					UNCC	Islandora	
"Carver College (Charlotte, N.C.)"	corporate					UNCC	Islandora	
Charlotte Boys Choir	corporate					UNCC	Islandora	
"Charlotte Bureau of Employment Training and Placement (Charlotte, N.C.)"	corporate					UNCC	Islandora	
"Charlotte Catholic High School (Charlotte, N.C.)"	corporate					UNCC	Islandora	
Charlotte Hornets (Baseball team)	corporate					UNCC	Islandora	
"Charlotte news (Charlotte, N.C. : 1928)"	corporate					UNCC	Islandora	
"Charlotte observer (Charlotte, N.C. : 1916)"	corporate					UNCC	Islandora	
"Charlotte Piano Teachers' Forum (Charlotte, N.C.)"	corporate					UNCC	Islandora	
"Charlotte Symphony Youth Orchestra (Charlotte, N.C.)"	corporate					UNCC	Islandora	
"Charlotte Technical High School (Charlotte, N.C.)"	corporate					UNCC	Islandora	
Charlotte-Mecklenburg Community Relations Committee	corporate					UNCC	Islandora	
"Chicago Technical College (Chicago, Ill.)"	corporate					UNCC	Islandora	
"Clear Creek High School (Charlotte, N.C.)"	corporate					UNCC	Islandora	
"Columbia School District (Columbia, S.C.)"	corporate					UNCC	Islandora	
"Davidson United Methodist Church (Davidson, N.C.)"	corporate					UNCC	Islandora	
"Daytona International Speedway (Daytona Beach, F.L.)"	corporate					UNCC	Islandora	
"Douglas High School (Lawndale, N.C)"	corporate					UNCC	Islandora	
East Woods Press	corporate					UNCC	Islandora	
"Fairview Elementary School (Charlotte, N.C.)"	corporate					UNCC	Islandora	
Fleissner Inc.	corporate					UNCC	Islandora	
"Garinger High School (Charlotte, N.C.)"	corporate					UNCC	Islandora	
Gilmore Plant and Bulb Co.	corporate					UNCC	Islandora	
"Golden Circle Theatre (Charlotte, N.C.)"	corporate					UNCC	Islandora	
"Harry P. Harding High School (Charlotte, N.C.)"	corporate					UNCC	Islandora	
"Hidden Valley Elementary (Charlotte, N.C.)"	corporate					UNCC	Islandora	
"High School of Industrial Arts (New York, N.Y.)"	corporate					UNCC	Islandora	
"Hillside High School (Durham, N.C.)"	corporate					UNCC	Islandora	
"Irwin Elementary School (Charlotte, N.C.)"	corporate					UNCC	Islandora	
"Isabella Wyche Elementary School (Charlotte, N.C.)"	corporate					UNCC	Islandora	
"J.H. Gunn High School (Charlotte, N.C.)"	corporate					UNCC	Islandora	
"J.M. Alexander Junior High School (Charlotte, N.C.)"	corporate					UNCC	Islandora	
"Ketner's Super Market (Salisbury, N.C.)"	corporate					UNCC	Islandora	
"Lance, Inc."	corporate					UNCC	Islandora	
"Lincoln Hospital (Durham, N.C.). School of Nursing"	corporate					UNCC	Islandora	
Little Theatre of Charlotte (N.C.)	corporate					UNCC	Islandora	
"Matthews-Murkland Presbyterian Church (Charlotte, N.C.)"	corporate					UNCC	Islandora	
"McGill Rose Garden (Charlotte, N.C.)"	corporate					UNCC	Islandora	
McLeod Addictive Disease Center	corporate					UNCC	Islandora	
"Mecklenburg Organization on Political Affairs (Charlotte, N.C.)"	corporate					UNCC	Islandora	
"Mercy Hospital (Charlotte, N.C.)"	corporate					UNCC	Islandora	
"Morgan Elementary School (Charlotte, N.C.)"	corporate					UNCC	Islandora	
"Morris Field (Charlotte, N.C.)"	corporate					UNCC	Islandora	
"Myers Street School (Charlotte, N.C.)"	corporate					UNCC	Islandora	
"Northeast Junior High School (Charlotte, N.C.)"	corporate					UNCC	Islandora	
"Northwest Junior High School (Charlotte, N.C.)"	corporate					UNCC	Islandora	
"Number 2 Murkland School (Matthews, N.C.)"	corporate					UNCC	Islandora	
"Oakdale Elementary School (Charlotte, N.C.)"	corporate					UNCC	Islandora	
"Oaklawn Elementary School (Charlotte, N.C.)"	corporate					UNCC	Islandora	
"Open Door School (Charlotte, N.C.)"	corporate					UNCC	Islandora	
"Park University (Parkville, M.O.)"	corporate					UNCC	Islandora	
"Piedmont Open Middle School (Charlotte, N.C.)"	corporate					UNCC	Islandora	
"Presbyterian Hospital (Chicago, I.L.). School of Nursing"	corporate					UNCC	Islandora	
"Quail Hollow Country Club (Charlotte, N.C.)"	corporate					UNCC	Islandora	
"Ranson Junior High School (Charlotte, N.C.)"	corporate					UNCC	Islandora	
Red Clay reader	corporate					UNCC	Islandora	
"Rockwell Rosenwald School (Mecklenburg County, N.C.)"	corporate					UNCC	Islandora	
"Rotary Club of Charlotte (Charlotte, N.C.)"	corporate					UNCC	Islandora	
Rotary International. District 280 (N.C.).	corporate					UNCC	Islandora	
"Second Ward Alumni House (Charlotte, N.C.)"	corporate					UNCC	Islandora	
"Second Ward High School Alumni Foundation (Charlotte, N.C.)"	corporate					UNCC	Islandora	
"Sedgefield Junior High School (Charlotte, N.C.)"	corporate					UNCC	Islandora	
"Smithdeal-Massey Business College (Richmond, V.A.)"	corporate					UNCC	Islandora	
"Southern Park Music School (Charlotte, N.C.)"	corporate					UNCC	Islandora	
"Spaugh Middle School (Charlotte, N.C.)"	corporate					UNCC	Islandora	
Substance Abuse Prevention Services of the Carolinas	corporate					UNCC	Islandora	
"Torrence-Lytle High School (Huntersville, N.C.)"	corporate					UNCC	Islandora	
"Unitarian Church of Charlotte (Charlotte, N.C.)"	corporate					UNCC	Islandora	
"Villa Heights Elementary School (Charlotte, N.C.)"	corporate					UNCC	Islandora	
"Winchester High School (Union County, N.C.)"	corporate					UNCC	Islandora	
"Hezekiah Alexander House (Charlotte, N.C.)"	corporate					UNCC	Islandora	
"Optimist Park Community Association (Charlotte, N.C.)"	corporate					UNCC	Islandora	
"Myers Tabernacle A.M.E. Zion Church (Charlotte, N.C.)"	corporate					UNCC	Islandora	
"Kannapolis History Associates (Kannapolis, N.C.)"	corporate					UNCC	Islandora	
"Charlotte Consolidated Construction Company (Charlotte, N.C.)"	corporate					UNCC	Islandora	
"Grier Funeral Service (Charlotte, N.C.)"	corporate					UNCC	Islandora	
"Daisy Spears and Gerson L. Stroud Foundation (Charlotte, N.C.)"	corporate					UNCC	Islandora	
"Friendship Missionary Baptist Church (Charlotte, N.C.)"	corporate					UNCC	Islandora	
"Wallace Brothers Company (Statesville, N.C.)"	corporate					UNCC	Islandora	
"Alexander Funeral Home (Charlotte, N.C.)"	corporate					UNCC	Islandora	
"Foundation of Shalom Park (Charlotte, N.C.)"	corporate					UNCC	Islandora	
"Sandra and Leon Levine Jewish Community Center (Charlotte, N.C.)"	corporate					UNCC	Islandora	
"Temple Emanuel (Gastonia, N.C.)"	corporate					UNCC	Islandora	
"Pineville Colored Elementary School (Pineville, N.C.)"	corporate					UNCC	Islandora	
"Pineville Colored High School (Pineville, N.C.)"	corporate					UNCC	Islandora	
"Immanuel Lutheran College (Greensboro, N.C.)"	corporate					UNCC	Islandora	
"Charlotte-Mecklenburg Black Heritage Committee (Charlotte, N.C.)"	corporate					UNCC	Islandora	
"Charlotte Post (Charlotte, N.C.)"	corporate					UNCC	Islandora	
"Greenville Community Historic Society (Charlotte, N.C.)"	corporate					UNCC	Islandora	
"Green Acres Rest Home (Charlotte, N.C.)"	corporate					UNCC	Islandora	
"West Charlotte Business Incubator (Charlotte, N.C.)"	corporate					UNCC	Islandora	
"West Charlotte Merchants Association (Charlotte, N.C.)"	corporate					UNCC	Islandora	
Holman-Moody (Firm)	corporate					UNCC	Islandora	
"Industrial Home for Girls (Charlotte, N.C.)"	corporate					UNCC	Islandora	
"Wesley Heights Graded School (Charlotte, N.C.)"	corporate					UNCC	Islandora	
"Bowman Gray Stadium (Winston-Salem, N.C.)"	corporate					UNCC	Islandora	
"York Road High School (Charlotte, N.C.)"	corporate					UNCC	Islandora	
"Jackson Park Ministries (Charlotte, N.C.)"	corporate					UNCC	Islandora	
"Jackson Park Baptist Church (Charlotte, N.C.)"	corporate					UNCC	Islandora	
Hank Thomas Performance (Firm)	corporate					UNCC	Islandora	
Virginia-Carolina Early Dirt Racers Association	corporate					UNCC	Islandora	
"Excelsior Club (Charlotte, N.C.)"	corporate					UNCC	Islandora	
Southern Public Utilities Company	corporate					UNCC	Islandora	
"Greater Bethel A.M.E. Church (Charlotte, N.C.)"	corporate					UNCC	Islandora	
"Brevard Street Library (Charlotte, N.C.)"	corporate					UNCC	Islandora	
"Coulwood Middle School (Charlotte, N.C.)"	corporate					UNCC	Islandora	
"Thomasboro School (Charlotte, N.C.)"	corporate					UNCC	Islandora	
"Charlotte Armory Auditorium (Charlotte, N.C.)"	corporate					UNCC	Islandora	
"St. Luke's Church (Lincolnton, N.C.)"	corporate					UNCC	Islandora	
Charlotte Clippers (Football team)	corporate					UNCC	Islandora	
"American Legion Memorial Stadium (Charlotte, N.C.)"	corporate					UNCC	Islandora	
"Caldwell Memorial Presbyterian Church (Charlote, N.C.)"	corporate					UNCC	Islandora	
"St. Peter's Catholic Church (Charlotte, N.C.)"	corporate					UNCC	Islandora	
"First Citizens Bank & Trust Company (Raleigh, N.C.)"	corporate					UNCC	Islandora	
"Myers Park Presbyterian Church (Charlotte, N.C.)"	corporate					UNCC	Islandora	
New York Yankees (Football team)	corporate					UNCC	Islandora	
"O'Donoghue School (Charlotte, N.C.)"	corporate					UNCC	Islandora	
"Catawba Lands Conservancy (Charlotte, N.C.)"	corporate					UNCC	Islandora	
Jesus Christ	personal					UNCC	Islandora	
"Ray, Maggie W. (Margaret Whitton)"	personal			"Ray, Maggie W. (Margaret Whitton)"	http://id.loc.gov/authorities/names/no2008178101.html	UNCC	Islandora	
"Perille, Steve"	personal			"Perille, Steve"	http://id.loc.gov/authorities/names/no2015128965.html	UNCC	Islandora	
"Adam, James, d. 1794"	personal					UNCC	Islandora	
"Alexander, Hezekiah, 1728-1801"	personal					UNCC	Islandora	
"Alexander, J. Eugene"	personal					UNCC	Islandora	
"Asbury, Louis H. (Louis Humbert), 1877-1975"	personal					UNCC	Islandora	
"Badalocchio, Sisto, b. 1585"	personal					UNCC	Islandora	
"Bearden, Romare, 1911-1988"	personal					UNCC	Islandora	
"Biddle, Henry J., 1817-1862"	personal					UNCC	Islandora	
"Biddle, Mary Deborah Baird, 1829-1900"	personal					UNCC	Islandora	
"Bogaerde, Pieter van den"	personal					UNCC	Islandora	
"Bottger, Johann Friedrich, 1682-1719"	personal					UNCC	Islandora	
"Bramlette, Cora M."	personal					UNCC	Islandora	
"Brett, Harold M., 1880-"	personal					UNCC	Islandora	
"Carnegie, Andrew, 1835-1919"	personal					UNCC	Islandora	
"Castello, Valerio, 1624-1659"	personal					UNCC	Islandora	
"Charlotte, Queen, consort of George III, King of Great Britain, 1744-1818"	personal					UNCC	Islandora	
"Collier, Edwaert, 1640-1702"	personal					UNCC	Islandora	
"Cramer, Stuart V."	personal					UNCC	Islandora	
"Crowell, Johnny"	personal					UNCC	Islandora	
Dalgish Family	personal					UNCC	Islandora	
Diana (Roman diety)	personal					UNCC	Islandora	
"Duke, J. B."	personal					UNCC	Islandora	
"Fellows, Edith, 1923- "	personal					UNCC	Islandora	
"Fortuny, Mariano, 1838-1874"	personal					UNCC	Islandora	
"Gibbon, Corinne"	personal					UNCC	Islandora	
"Glascock, A. D."	personal					UNCC	Islandora	
"Goodwyn, A. T."	personal					UNCC	Islandora	
"Graham, Billy, 1918-"	personal					UNCC	Islandora	
"Granacci, Francesco, 1469?-1543"	personal					UNCC	Islandora	
"Harrill, A. V."	personal					UNCC	Islandora	
"Henri, Robert, 1865-1929"	personal					UNCC	Islandora	
"Hetzel, Fred"	personal					UNCC	Islandora	
"Hood, Dan"	personal					UNCC	Islandora	
"Ivey, J. B. (Joseph Benjamin), 1864-1958"	personal					UNCC	Islandora	
"Jackson, Mary Anna, 1831-1915"	personal					UNCC	Islandora	
"Johnston, Charles Worth, 1861-1941"	personal					UNCC	Islandora	
"kitchin, William W. (William Walton), 1866-1924"	personal					UNCC	Islandora	
"Latta, James, 1755-1837"	personal					UNCC	Islandora	
"Leonardo, da Vinci, 1452-1519"	personal					UNCC	Islandora	
"Long, W. M."	personal					UNCC	Islandora	
"Louise, Edwina"	personal					UNCC	Islandora	
"McMichael, James M. (James Mackson), 1870-1944"	personal					UNCC	Islandora	
"McNeil, John, 1813-1891"	personal					UNCC	Islandora	
"McNeill, John Charles, 1874-1907"	personal					UNCC	Islandora	
"Milburn, Frank Pierce, 1868-1926"	personal					UNCC	Islandora	
"Miller, Elizabeth"	personal					UNCC	Islandora	
"Nixon, Brevard"	personal					UNCC	Islandora	
"Norrman, Gottfried Leonard, d. 1909"	personal					UNCC	Islandora	
"O'Donoghue, Dennis, 1841-1904"	personal					UNCC	Islandora	
"Overcarsh, Elias, 1821-1898"	personal					UNCC	Islandora	
"Payne, Eugene G., 1919-2010"	personal					UNCC	Islandora	
"Polk, James K. (James Knox), 1795-1849"	personal					UNCC	Islandora	
"Ramsay, Allan, 1713-1784"	personal					UNCC	Islandora	
"Robbins, C. A."	personal					UNCC	Islandora	
"Rootius, Jan Albert"	personal					UNCC	Islandora	
"Sarah, Duchess of York, 1959-"	personal					UNCC	Islandora	
"Shinn, Everett, 1876-1953"	personal					UNCC	Islandora	
"Shipp, William Ewen, 1861-1898"	personal					UNCC	Islandora	
"Smith, Johnson C. (Crayne)"	personal					UNCC	Islandora	
"Snyder, J. L."	personal					UNCC	Islandora	
"Spaugh, Herbert (Walter Herbert), 1896-1978"	personal					UNCC	Islandora	
"Spratt, Thomas, fl. 1763"	personal					UNCC	Islandora	
"Starcher, Oby Edgar (Buddy), 1906-2001"	personal					UNCC	Islandora	
"Staten, James Lloyd"	personal					UNCC	Islandora	
"Stoddart, W. L."	personal					UNCC	Islandora	
Subject Personal	personal					UNCC	Islandora	
"Sweitzer, Charles L."	personal					UNCC	Islandora	
"Torrance, Hugh, 1743-1816"	personal					UNCC	Islandora	
"Turner, Curtis, 1924-1970"	personal					UNCC	Islandora	
"Vance, Zebulon Baird, 1830-1894"	personal					UNCC	Islandora	
"Wedgwood, Josiah, 1730-1795"	personal					UNCC	Islandora	
"Adam, Robert, 1728-1792"	personal					UNCC	Islandora	
"Charlotte, Queen, consort of George III, King of Great Britain, 1744-1818"	personal					UNCC	Islandora	
"Crittenton, Charles"	personal					UNCC	Islandora	
"Biddle, Henry J., 1817-1862"	personal					UNCC	Islandora	
"Alexander, R. O."	personal					UNCC	Islandora	
"Gallant, Carol"	personal					UNCC	Islandora	
"Hood, Avery"	personal					UNCC	Islandora	
"Little, Luther"	personal					UNCC	Islandora	
"George III, King of Great Britain, 1738-1820"	personal					UNCC	Islandora	
"Hawleys, F. O."	personal					UNCC	Islandora	
"Rondthaler, Edward, 1842-1931"	personal					UNCC	Islandora	
"Spratt, Anne"	personal					UNCC	Islandora	
"Bivens, Bill"	personal					UNCC	Islandora	
"Torrance, James, 1784-1847"	personal					UNCC	Islandora	
"Armstrong, Louis, 1901-1971"	personal					UNCC	Islandora	
"Warshauer, Tom, 1956-"	personal					UNCC	ArchivesSpace	
"Rodgers, Patricia A."	personal					UNCC	ArchivesSpace	
"Zimmerman, Martin, 1943-"	personal					UNCC	ArchivesSpace	
"Smith, Olen B. (Olen Brown), Jr., 1939-"	personal					UNCC	ArchivesSpace	
"Halton, Dale F. (Barkesdale Fowler), 1937-"	personal					UNCC	ArchivesSpace	
"Rose, Judy W. (Judy Wilkins), 1952-"	personal					UNCC	ArchivesSpace	
"Mullins, Jeff, 1942-"	personal					UNCC	ArchivesSpace	
"Lynch, Chuck, 1945-"	personal					UNCC	ArchivesSpace	
"Kizer, Ed (Edward), Jr., 1938-"	personal					UNCC	ArchivesSpace	
"Odom, Fountain, 1938-"	personal					UNCC	ArchivesSpace	
"Arnold, Harry Hodges, 1932-2016"	personal					UNCC	ArchivesSpace	
"Franz, Peter, 1956-"	personal					UNCC	ArchivesSpace	
"Goodnight, Barbara A. (Barbara Ann), 1937-"	personal					UNCC	ArchivesSpace	
"Gray, Carroll D., 1940-"	personal					UNCC	ArchivesSpace	
"Jones, Philip M., 1950-"	personal					UNCC	ArchivesSpace	
"Siegfried, William David, Jr., 1945-"	personal					UNCC	ArchivesSpace	
"Edwards, C. Morgan (Calvin Morgan), 1938-"	personal					UNCC	ArchivesSpace	
"Steele, Anne, 1930-"	personal					UNCC	ArchivesSpace	
"Marshall, Shateah, 1990-"	personal					UNCC	ArchivesSpace	
"Williams, Vera, 1938-"	personal					UNCC	ArchivesSpace	
"Hickman, Caroline Mesrobian"	personal					UNCC	ArchivesSpace	
"Newman, Ann Mabe, 1940-"	personal					UNCC	ArchivesSpace	
"Haney, Dona H. (Dona Harton), 1946-"	personal					UNCC	ArchivesSpace	
"Caddell, Elinor B. (Elinor Brooks), 1922-"	personal					UNCC	ArchivesSpace	
"Carver, Ann C."	personal					UNCC	ArchivesSpace	
"Harris, Cameron M. (Cameron Morrison), 1943-"	personal					UNCC	ArchivesSpace	
A. J. Stasny Music Co.	corporate					UNCC	ArchivesSpace	
ABC Television Network	corporate					UNCC	ArchivesSpace	
Acuff-Rose Publications	corporate					UNCC	ArchivesSpace	
African Methodist Episcopal Zion Church	corporate					UNCC	ArchivesSpace	
"AIDS Prevention Advisory Committee (Mecklenburg County, N.C.)"	corporate					UNCC	ArchivesSpace	
Albany (Ship)	corporate					UNCC	ArchivesSpace	
Albemarle Gallery	corporate					UNCC	ArchivesSpace	
"Alexander Funeral Home (Charlotte, N.C.)"	corporate					UNCC	ArchivesSpace	
Almanac Singers	corporate					UNCC	ArchivesSpace	
American Association of State Colleges and Universities	corporate					UNCC	ArchivesSpace	
